id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size
20250212150716,0,1,0,0,0,../datasets/osm,lipp,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250212150800,0,1,0,0,0,../datasets/fb,lipp,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250212150936,0,1,0,0,0,../datasets/planet,lipp,1567515,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250212151046,0,1,0,0,0,../datasets/covid,lipp,3279467,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250212151227,0,1,0,0,0,../datasets/osm,lipp,1575573,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250212151404,0,1,0,0,0,../datasets/fb,lipp,1677493,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216084701,0,1,0,0,0,../datasets/planet,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216084827,0,1,0,0,0,../datasets/covid,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216085013,0,1,0,0,0,../datasets/osm,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216085206,0,1,0,0,0,../datasets/fb,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216085418,0,1,0,0,0,../datasets/planet,alex,1325433,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216085541,0,1,0,0,0,../datasets/covid,alex,2604519,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216085800,0,1,0,0,0,../datasets/osm,alex,1231459,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216090047,0,1,0,0,0,../datasets/fb,alex,1051449,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216092225,0,1,0,0,0,../datasets/planet,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216092351,0,1,0,0,0,../datasets/covid,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216092536,0,1,0,0,0,../datasets/osm,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216092728,0,1,0,0,0,../datasets/fb,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216092939,0,1,0,0,0,../datasets/planet,alex,1330780,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216093102,0,1,0,0,0,../datasets/covid,alex,2639851,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216093321,0,1,0,0,0,../datasets/osm,alex,1219683,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216093608,0,1,0,0,0,../datasets/fb,alex,1064352,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216125243,0,1,0,0,0,../datasets/planet,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216125407,0,1,0,0,0,../datasets/covid,alex,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181030,0,1,0,0,0,../datasets/planet,lipp,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181112,0,1,0,0,0,../datasets/covid,lipp,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181153,0,1,0,0,0,../datasets/osm,lipp,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181236,0,1,0,0,0,../datasets/fb,lipp,0,200000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181414,0,1,0,0,0,../datasets/planet,lipp,1530376,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181529,0,1,0,0,0,../datasets/covid,lipp,2885150,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181711,0,1,0,0,0,../datasets/osm,lipp,1576080,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
20250216181853,0,1,0,0,0,../datasets/fb,lipp,1554202,100000000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000
